# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 7.754762344105669,6.760985688604307,1.1478160007103033,-0.5001334812585405,66.98035619530724,0.0,0.2629562769584205,3.8029135929625415,-17.053331632155395,-16.89140042831032
 7.766459263052773,6.774343172300587,1.1419659960615252,-0.5001321010458567,66.77853952353358,0.0,0.2674223493547301,3.7394032414004457,-17.25383177282173,-17.141278106913767
 7.77815007306679,6.787625324429026,1.136119063821373,-0.5001306353573169,66.5744508750373,0.0,0.2719783583098299,3.6767631300312096,-17.45718630715694,-17.394392184235954
 7.789834849952475,6.8008323375759785,1.1302751670964175,-0.5001290809510115,66.36805762367639,0.0,0.27662623126633046,3.614986168962477,-17.66343109330122,-17.650725226678492
 7.80151367370526,6.813964407201125,1.1244342669367489,-0.5001274343467867,66.15932665720756,0.0,0.2813679319635875,3.554065287473529,-17.872601803676492,-17.91025490263063
 7.81318662867027,6.82702173169486,1.118596322257342,-0.5001256919868698,65.94822437314356,0.0,0.2862054607454398,3.493993431835431,-18.084733873881554,-18.1729537071757
 7.824853803707314,6.8400045124368996,1.1127612897567973,-0.5001238502052032,65.73471667478812,0.0,0.2911408545363594,3.4347635669081753,-18.299862449782154,-18.438788757136475
 7.836515292362079,6.852912953856117,1.1069291238338432,-0.500121905154118,65.51876896755854,0.0,0.29617618679106594,3.3763686771530974,-18.518022323105846,-18.70772075352092
 7.8481711930437745,6.8657472634916346,1.1010997764997115,-0.5001198528815655,65.3003461555513,0.0,0.3013135677669215,3.318801763263251,-18.73924786870005,-18.979704068825633
 7.8598216092094955,6.878507652055198,1.0952731972878869,-0.5001176892691764,65.0794126383083,0.0,0.3065551439959471,3.2620558473265118,-18.963572983172657,-19.25468680961262
 7.871466649555567,6.891194333494847,1.0894493331599788,-0.5001154100657548,64.85593230801507,0.0,0.311903098579834,3.20612396783882,-19.19103100133221,-19.532608853199736
 7.88310642821615,6.903807525059902,1.0836281284083173,-0.5001130108577155,64.62986854686996,0.0,0.31735965067885996,3.1509991829802964,-19.42165463254623,-19.813403496666595
 7.89474106496941,6.916347447367301,1.0778095245547987,-0.5001104870668482,64.40118422494243,0.0,0.3229270552464359,3.096674570165291,-19.655475867216165,-20.09699482920487
 7.90637068545155,6.928814324469297,1.0719934602459735,-0.5001078339363992,64.16984169828939,0.0,0.3286076026766532,3.0431432257031212,-19.8925259004218,-20.38329914288156
 7.917995421379033,6.94120838392254,1.0661798711435864,-0.500105046570772,63.93580280757363,0.0,0.33440361831716264,2.9903982649241474,-20.13283503175646,-20.672222821553532
 7.929615410779333,6.95352985685856,1.0603686898115487,-0.5001021198769432,63.69902887706117,0.0,0.34031746184394424,2.938432822640642,-20.376432572851844,-20.963662934933033
 7.941230798230549,6.965778978055684,1.054559845598762,-0.5000990485408852,63.45948071408796,0.0,0.34635152655985285,2.887240053284969,-20.623346744075015,-21.25750623990805
 7.952841735110284,6.977955986012395,1.048753264516007,-0.5000958271411796,63.21711860910896,0.0,0.35250823863535735,2.836813130584511,-20.873604558303157,-21.553627999212583
